lat, lon
42.4357, -82.9553
42.4232, -83.2181
42.4234, -82.9537
42.434, -83.1467
42.3553, -83.0545
42.345, -83.01
42.434, -82.9819
42.3426, -83.0698
42.3907, -83.1419
42.3443, -83.0604
42.3973, -82.9668
42.3948, -83.1585
42.3613, -83.121
42.364, -83.1315
42.401, -82.9369
42.4205, -83.1507
42.343, -83.1332
42.3664, -83.0695
42.4072, -83.137
42.4385, -83.2446
42.3429, -83.2076
42.4389, -83.0259
42.4443, -83.1701
42.4199, -83.2784
42.3748, -82.9388
42.4426, -83.2002
42.4212, -83.0719
42.3346, -83.0528
42.376, -83.1438
42.4313, -83.2067
42.4201, -82.9414
42.4375, -83.1736
42.4281, -83.2112
42.3748, -83.0844
42.4244, -82.9636
42.3426, -83.066
42.3473, -83.0642
42.4473, -82.9537
42.3922, -83.1575
42.3899, -83.1986
42.4316, -83.0629
42.3489, -83.2369
42.4288, -83.1967
42.4211, -82.9682
42.3867, -83.2184
42.3937, -83.2052
42.3542, -83.229
42.4081, -83.1451
42.3447, -83.1123
42.3448, -83.1978
42.3427, -83.0121
42.2758, -83.145
42.4245, -82.9356
42.4121, -83.2026
42.4351, -83.1835
42.3763, -83.1285
42.3427, -83.0118
42.339, -83.0673
42.3723, -83.1752
42.409, -82.9427
42.3546, -83.1137
42.4087, -83.2052
42.3627, -82.9832
42.4205, -83.0028
42.3952, -83.2074
42.4381, -82.963
42.3482, -83.1382
42.3636, -82.9775
42.4182, -83.2777
42.4358, -83.0522
42.3997, -82.9491
42.296, -83.1074
42.3964, -83.0732
42.3504, -83.2211
42.3929, -83.1356
42.4286, -83.1854
42.3989, -82.9701
42.4229, -83.2608
42.3594, -83.2404
42.4104, -82.9541
42.3491, -83.0771
42.3661, -83.2225
42.4244, -82.9975
42.429, -83.0729
42.3766, -82.9614
42.3369, -83.018
42.4031, -82.9591
42.3234, -83.0849
42.4118, -83.1514
42.4006, -82.9392
42.3703, -83.0372
42.4108, -83.2248
42.3311, -83.0686
42.4362, -82.9613
42.3928, -83.1985
42.3453, -83.235
42.373, -83.0835
42.4236, -82.9224
42.4006, -82.9566
42.4255, -83.0001
42.4071, -82.9335
42.3573, -83.1573
42.3822, -83.2149
42.4155, -83.1779
42.4323, -83.1342
42.3579, -83.1242
42.4396, -83.2025
42.3851, -83.2561
42.4022, -82.9731
42.4446, -83.0706
42.3751, -83.0082
42.4279, -83.1463
42.434, -82.9847
42.3596, -83.1069
42.428, -83.2134
42.3987, -82.9324
42.4199, -83.2524
42.428, -83.2806
42.3305, -83.1362
42.403, -83.1558
42.3921, -83.0788
42.4381, -83.1832
42.3682, -83.1187
42.3336, -83.0852
42.4154, -82.9897
42.3815, -83.1618
42.4445, -83.1879
42.3647, -83.1676
42.4197, -83.003
42.349, -82.9953
42.428, -82.9873
42.3888, -83.1921
42.3758, -83.1912
42.3889, -82.9775
42.4352, -82.9751
42.3653, -83.1303
42.3398, -83.0283
42.4152, -83.2236
42.4101, -82.9373
42.4186, -83.1123
42.3302, -83.0404
42.432, -83.1152
42.3434, -83.2015
42.3106, -83.1343
42.4319, -82.9583
42.4217, -83.2454
42.379, -83.2741
42.4188, -83.0637
42.4167, -82.9724
42.4104, -83.1635
42.3779, -82.9816
42.3873, -82.948
42.3644, -83.2409
42.3557, -83.0125
42.429, -83.1743
42.4438, -83.1011
42.3781, -83.0756
42.446, -83.1362
42.355, -83.0714
42.3991, -83.0003
42.4397, -83.0898
42.3089, -83.1337
42.4092, -83.2371
42.4072, -82.9275
42.3533, -83.1936
42.3773, -83.0229
42.3341, -83.0427
42.3575, -83.0994
42.3955, -83.2083
42.4089, -83.189
42.3694, -83.1865
42.3233, -83.0851
42.4303, -83.2
42.3188, -83.0995
42.3503, -83.0561
42.3987, -83.2118
42.3721, -83.2124
42.3652, -82.9744
42.4352, -82.9763
42.3438, -83.0772
42.3463, -83.1241
42.3412, -83.0145
42.3765, -83.1808
42.3542, -83.177
42.3965, -82.9576
42.4408, -83.1608
42.3899, -83.2072
42.3333, -83.1236
42.4351, -83.1612
42.304, -83.1218
42.4189, -83.1827
42.4145, -83.2521
42.4148, -83.2161
42.3432, -83.0832
42.4119, -82.9331
42.3766, -83.1141
42.3271, -83.0423
42.4088, -83.0598
42.418, -83.131
42.3761, -83.0711
42.3777, -83.0826
42.4274, -83.1064
42.3604, -83.2403
42.4053, -83.0528
42.3473, -83.0034
42.307, -83.1268
42.4276, -82.9464
42.3707, -82.9492
42.3876, -82.9467
42.4098, -83.2519
42.4285, -83.0388
42.3603, -82.9842
42.4111, -83.0399
42.441, -83.2386
42.4342, -82.9573
42.4367, -82.9925
42.3428, -83.0207
42.3329, -83.0442
42.3885, -82.9963
42.341, -83.0145
42.3916, -83.0403
42.3575, -83.1099
42.3447, -83.0383
42.3819, -83.141
42.3719, -83.0751
42.3378, -83.0515
42.4396, -83.1529
42.4442, -83.0645
42.3291, -83.0663
42.3894, -82.9969
42.4347, -83.2522
42.4277, -83.232
42.3454, -83.0286
42.373, -83.1084
42.3465, -83.2616
42.4121, -83.1872
42.4115, -82.9279
42.3997, -83.1981
42.3659, -83.1775
42.3789, -83.1409
42.4355, -82.9617
42.3886, -83.206
42.3837, -82.9679
42.3968, -83.1739
42.3573, -83.2469
42.354, -83.0683
42.4176, -83.122
42.384, -83.0081
42.4132, -83.1906
42.4291, -83.2096
42.3369, -83.2339
42.3474, -83.0866
42.3985, -83.2024
42.3699, -83.21
42.4241, -82.9562
42.3716, -82.984
42.4335, -83.0675
42.3314, -83.0624
42.3312, -83.0685
42.4301, -83.0504
42.3608, -83.1724
42.4115, -82.9152
42.4138, -83.2407
42.389, -83.21
42.3849, -83.179
42.3574, -83.2421
42.4411, -83.02
42.3992, -82.9914
42.4142, -83.2521
42.3817, -83.1708
42.4021, -83.1824
42.3469, -83.0943
42.4099, -83.1513
42.4483, -83.0135
42.3587, -83.058
42.4011, -83.2017
42.4345, -83.1842
42.3312, -83.0432
42.328, -83.0587
42.4229, -82.9978
42.3718, -83.0849
42.3357, -83.0494
42.4221, -83.2165
42.4308, -83.1069
42.3045, -83.1329
42.4123, -82.9357
42.4416, -83.2263
42.4295, -83.181
42.3618, -83.0084
42.3568, -83.1753
42.4216, -83.1415
42.4347, -83.2657
42.4313, -83.1537
42.3392, -83.1418
42.4286, -83.2837
42.3599, -83.0663
42.4014, -82.9744
42.3403, -83.0204
42.431, -82.9495
42.3706, -83.0093
42.373, -83.1871
42.4015, -83.2156
42.4297, -83.228
42.42, -82.9222
42.3396, -83.0579
42.3473, -83.085
42.4352, -83.2116
42.4059, -83.1809
42.3917, -83.2009
42.3373, -83.1249
42.3891, -83.1305
42.3566, -83.0066
42.3361, -83.0723
42.3347, -83.0752
42.4162, -82.9556
42.404, -83.2085
42.4347, -83.206
42.4145, -83.2772
42.3046, -83.1146
42.3984, -82.96
42.3712, -83.0251
42.3859, -83.1933
42.439, -83.1961
42.3138, -83.1257
42.3949, -83.1688
42.3336, -83.2262
42.3675, -83.1877
42.3931, -83.122
42.3357, -83.041
42.3283, -83.0534
42.374, -83.0636
42.4323, -83.0275
42.3883, -83.1302
42.3835, -83.2576
42.3546, -83.0536
42.3589, -83.1035
42.3889, -83.2025
42.308, -83.1112
42.4293, -83.1918
42.3573, -83.1703
42.3642, -83.0162
42.4414, -83.1018
42.4277, -83.1881
42.3647, -82.9438
42.3331, -83.0416
42.3049, -83.1348
42.4413, -82.9646
42.3403, -83.0239
42.3629, -83.0672
42.344, -83.0646
42.4204, -83.2777
42.4144, -82.9558
42.3652, -83.0149
42.3333, -83.0414
42.3892, -83.1974
42.4346, -83.0109
42.3561, -83.1902
42.3882, -83.2728
42.4128, -83.0453
42.3471, -83.0367
42.3547, -83.2214
42.3554, -83.1512
42.3293, -83.0479
42.4302, -83.1988
42.3233, -83.0924
42.3979, -83.1591
42.3458, -83.2221
42.4335, -82.9476
42.3426, -83.0812
42.4046, -83.2354
42.4326, -83.0519
42.4061, -82.9298
42.4439, -83.1042
42.4108, -82.9575
42.353, -83.2281
42.3371, -83.1153
42.3848, -83.1787
42.3799, -83.167
42.437, -83.2557
42.4282, -82.9577
42.4148, -83.2221
42.3505, -83.0597
42.3328, -83.0423
42.3998, -82.9366
42.3724, -83.0121
42.4487, -82.9735
42.4313, -83.0308
42.3153, -83.1265
42.4438, -83.0517
42.3659, -83.1129
42.3445, -83.2178
42.4432, -83.0809
42.3385, -83.058
42.3628, -83.0617
42.3768, -83.1587
42.4464, -83.051
42.3329, -83.031
42.4018, -83.1793
42.3862, -83.1055
42.3426, -83.0095
42.4075, -82.9545
42.4466, -82.9639
42.3722, -83.0913
42.4259, -82.9664
42.3694, -82.9809
42.4381, -83.161
42.376, -83.1929
42.4442, -82.9799
42.4211, -83.1783
42.4374, -83.1768
42.426, -83.2293
42.4282, -83.0089
42.4038, -83.2251
42.3336, -83.1359
42.342, -83.1962
42.3397, -83.1408
42.3476, -83.041
42.3654, -83.0871
42.4443, -82.9678
42.4203, -82.9397
42.4409, -83.1816
42.3743, -83.1895
42.3819, -83.2408
42.3296, -83.0511
42.3322, -83.0407
42.4241, -82.9756
42.433, -83.0735
42.3808, -83.0906
42.3312, -83.1204
42.3172, -83.0847
42.4387, -83.0651
42.3666, -83.1673
42.4241, -82.9997
42.3345, -83.0543
42.4078, -83.2766
42.3645, -83.2427
42.3824, -83.0001
42.4315, -83.1436
42.3502, -83.0041
42.4456, -83.025
42.3721, -83.0639
42.3807, -83.0024
42.4112, -83.1904
42.3792, -83.0852
42.4144, -82.9302
42.3998, -83.1882
42.3323, -83.0408
42.4203, -83.1423
42.4172, -82.9391
42.3391, -83.1399
42.3651, -83.1303
42.3346, -83.0459
42.4191, -83.2184
42.3693, -83.1723
42.4169, -83.2825
42.4408, -83.0035
42.3445, -83.1249
42.4297, -83.2777
42.4379, -83.1939
42.3316, -83.1484
42.3316, -83.136
42.4285, -82.9568
42.4467, -83.0236
42.3484, -83.0993
42.4451, -83.0667
42.4272, -83.0403
42.3908, -83.1508
42.3919, -83.0179
42.3903, -82.9757
42.4286, -83.2547
42.4389, -83.016
42.3717, -83.2241
42.4218, -83.1165
42.4261, -83.0526
42.3671, -83.2239
42.3292, -83.2201
42.4287, -83.027
42.4183, -83.2016
42.4437, -82.9778
42.4353, -83.1381
42.3914, -83.1572
42.3727, -83.1711
42.4292, -82.9941
42.4155, -83.212
42.4402, -82.994
42.3618, -83.2342
42.4202, -82.9848
42.3626, -83.1053
42.3936, -83.1303
42.3532, -83.1567
42.3592, -83.1241
42.3518, -83.1566
42.4251, -83.0858
42.3717, -83.087
42.3315, -83.0796
42.3497, -83.2084
42.4389, -83.2733
42.3619, -83.2284
42.4336, -83.0386
42.3762, -83.0995
42.4225, -82.9444
42.3852, -82.946
42.4149, -82.9464
42.4345, -83.0201
42.3717, -83.0251
42.3577, -83.0189
42.3311, -83.0753
42.3756, -83.1697
42.3981, -83.2499
42.4288, -83.2549
42.4477, -82.9944
42.3335, -83.0679
42.3932, -83.1869
42.3701, -83.1098
42.3735, -83.1019
42.3971, -83.0024
42.4112, -83.0552
42.3888, -83.0193
42.3895, -83.2035
42.3764, -83.1391
42.3039, -83.1097
42.3251, -83.0548
42.3768, -82.9457
42.4129, -83.2083
42.3339, -83.0448
42.3826, -83.0001
42.362, -83.0612
42.3336, -83.2257
42.4159, -83.254
42.4201, -82.9747
42.4165, -82.9676
42.4456, -83.0696
42.3314, -83.04
42.3515, -83.2309
42.3519, -83.0661
42.3659, -83.1668
42.3533, -83.1274
42.4231, -83.2416
42.3373, -83.0367
42.3328, -83.0483
42.3688, -83.1913
42.4174, -83.1363
42.3776, -83.0825
42.3726, -83.0957
42.4356, -83.0837
42.4116, -83.1785
42.4314, -83.0469
42.3407, -83.1393
42.3429, -83.0647
42.4456, -83.0188
42.3382, -83.0219
42.3929, -83.2502
42.3882, -83.142
42.4326, -83.1605
42.3891, -83.0026
42.4176, -82.9143
42.3534, -83.0315
42.4135, -82.9819
42.4269, -82.9752
42.3732, -83.1744
42.3516, -83.0017
42.3719, -83.2395
42.4178, -82.9173
42.3379, -83.2096
42.3409, -83.0526
42.4096, -83.1175
42.4278, -82.9522
42.4357, -82.952
42.3456, -83.0491
42.3662, -83.1522
42.3873, -83.2251
42.373, -83.0185
42.3539, -82.9959
42.4369, -83.0707
42.3788, -83.0145
42.4277, -83.0058
42.3302, -83.1476
42.4422, -83.0535
42.4346, -83.0206
42.4189, -82.9947
42.3825, -83.2133
42.3962, -83.223
42.4232, -82.9418
42.4251, -82.9511
42.4169, -82.9351
42.4244, -83.2765
42.3512, -83.2604
42.4293, -83.1117
42.4379, -83.1909
42.3337, -83.051
42.4316, -83.2066
42.3705, -83.0202
42.3443, -83.0771
42.3675, -82.9848
42.3407, -83.0241
42.3912, -83.1878
42.3242, -83.0584
42.4466, -82.9625
42.425, -83.1637
42.3491, -82.9954
42.3891, -83.1305
42.3519, -83.0471
42.4466, -83.0772
42.4341, -83.024
42.4021, -82.9217
42.4429, -82.9633
42.3456, -83.0647
42.4307, -83.1915
42.4407, -82.9875
42.4191, -82.9375
42.4092, -83.1482
42.4193, -82.9571
42.3777, -83.0133
42.3418, -83.1025
42.3962, -83.2036
42.3797, -83.1672
42.4207, -83.1133
42.3934, -83.2
42.3038, -83.1256
42.4183, -83.0821
42.344, -83.0144
42.4384, -83.0161
42.4129, -83.0215
42.4394, -83.2406
42.3533, -83.1512
42.3621, -83.2019
42.3711, -83.0815
42.3922, -83.2424
42.3676, -83.0005
42.358, -82.9872
42.4337, -83.2122
42.3542, -83.0619
42.3018, -83.1334
42.407, -83.2051
42.3177, -83.077
42.4058, -83.122
42.3495, -83.0611
42.3131, -83.1052
42.412, -83.0621
42.4399, -83.2274
42.3291, -83.0458
42.4443, -82.96
42.347, -83.0711
42.3965, -82.9393
42.4304, -83.1998
42.3943, -83.1776
42.3845, -82.968
42.364, -82.9335
42.4079, -82.9373
42.3862, -83.1439
42.3422, -83.2124
42.3311, -83.1416
42.3346, -83.0447
42.3301, -83.0486
42.3368, -83.0529
42.4291, -83.1533
42.3694, -83.1888
42.4475, -82.9753
42.4373, -83.145
42.437, -83.2001
42.4099, -83.1817
42.3249, -83.1222
42.3606, -83.2364
42.3913, -83.1399
42.4062, -82.9472
42.41, -83.0593
42.422, -82.934
42.4469, -83.0834
42.4418, -83.0261
42.4075, -83.1375
42.4253, -82.9779
42.3349, -83.0593
42.4286, -83.2143
42.4172, -82.9234
42.4298, -83.2678
42.4308, -83.1899
42.4264, -82.95
42.4389, -82.9536
42.4254, -83.2287
42.4278, -83.1443
42.3968, -83.1449
42.4193, -83.1673
42.4374, -83.171
42.3306, -83.0503
42.4271, -83.0759
42.3363, -83.0162
42.4309, -83.2032
42.4199, -83.0583
42.4164, -82.9358
42.3504, -83.0391
42.4194, -83.2121
42.4162, -82.9358
42.3321, -83.1488
42.4296, -83.2457
42.4213, -83.163
42.2995, -83.1045
42.4191, -83.1703
42.3959, -83.1493
42.3432, -83.223
42.428, -83.1413
42.3908, -83.1661
42.4232, -82.9481
42.3345, -83.0438
42.4278, -82.9581
42.415, -83.148
42.438, -83.0265
42.4212, -82.9369
42.4379, -83.1904
42.434, -83.009
42.3128, -83.1082
42.4073, -83.1529
42.435, -83.0812
42.4093, -82.9693
42.4186, -83.0119
42.3833, -83.0677
42.3552, -83.0089
42.4315, -83.1984
42.3671, -83.0801
42.43, -83.2108
42.4196, -83.1126
42.3981, -83.0116
42.4071, -82.9554
42.3638, -82.9895
42.3883, -82.9632
42.3981, -82.9879
42.358, -83.229
42.348, -83.2034
42.4407, -83.1693
42.4209, -83.0592
42.4161, -83.1992
42.4154, -83.0614
42.3323, -83.0385
42.3482, -83.0566
42.3376, -83.016
42.3459, -83.0642
42.3513, -83.2447
42.408, -83.1821
42.4467, -82.9966
42.369, -83.1198
42.3372, -83.2036
42.3835, -83.2137
42.3836, -82.9616
42.394, -82.9636
42.3409, -83.2264
42.3355, -83.0477
42.3326, -83.0581
42.4411, -83.1936
42.3701, -83.1564
42.4284, -82.9371
42.3452, -83.2609
42.4307, -83.1869
42.4263, -82.9913
42.3318, -83.0524
42.3634, -83.1366
42.3927, -83.0078
42.3901, -83.0851
42.4334, -83.2165
42.4202, -83.0085
42.3581, -83.1906
42.354, -83.0534
42.4114, -83.2178
42.2644, -83.1571
42.3874, -83.137
42.4278, -83.1727
42.3687, -83.1361
42.2943, -83.112
42.3365, -83.0691
42.4388, -83.1419
42.4185, -83.0082
42.4404, -83.0198
42.3319, -83.0437
42.362, -83.0222
42.3212, -83.1072
42.3444, -83.1255
42.3943, -83.0832
42.3624, -83.0671
42.3355, -83.0498
42.3676, -82.9421
42.375, -83.0767
42.3865, -83.119
42.3722, -83.1726
42.4382, -83.0641
42.3595, -83.1917
42.3629, -83.2393
42.4286, -83.2548
42.3319, -83.2216
42.3823, -82.9516
42.4289, -83.2773
42.4199, -82.9948
42.353, -83.0703
42.3797, -83.2738
42.3624, -83.1195
42.425, -83.2104
42.4244, -83.0007
42.4127, -83.2802
42.44, -82.9827
42.4202, -83.2145
42.4187, -83.1673
42.3949, -82.9266
42.4398, -83.1907
42.331, -83.1248
42.3931, -83.1218
42.3433, -83.2076
42.4174, -83.2601
42.4235, -82.9437
42.29, -83.1323
42.4254, -83.2064
42.4207, -83.2273
42.3195, -83.0895
42.3525, -83.0646
42.4169, -82.943
42.401, -83.1719
42.3312, -83.1285
42.4338, -83.0216
42.3469, -83.0881
42.3889, -82.9421
42.434, -83.1541
42.4195, -82.926
42.3654, -83.1972
42.3842, -83.2166
42.3702, -83.1141
42.3801, -83.2125
42.3713, -83.1719
42.3939, -83.0831
42.4154, -82.9553
42.414, -82.964
42.3248, -83.0808
42.4411, -83.1919
42.3615, -82.9994
42.4107, -83.0496
42.3392, -83.0293
42.3342, -83.0429
42.4327, -82.9558
42.3047, -83.0947
42.445, -83.2005
42.3317, -83.0331
42.3148, -83.1254
42.3384, -83.0225
42.3914, -83.2117
42.3435, -83.2062
42.4139, -83.2556
42.3372, -83.0384
42.3989, -82.9415
42.3778, -83.0824
42.4446, -82.9689
42.4263, -83.1065
42.3504, -83.0689
42.391, -83.1116
42.4004, -83.2181
42.4189, -83.2445
42.4121, -83.0621
42.3573, -83.11
42.361, -83.0937
42.4188, -83.0637
42.3492, -83.2083
42.4003, -83.197
42.3585, -83.1081
42.3661, -83.1666
42.4424, -83.122
42.3292, -83.22
42.4169, -83.1406
42.3867, -83.1344
42.3739, -83.1386
42.3457, -83.1165
42.4, -83.2702
42.3528, -83.1863
42.4311, -82.9577
42.2926, -83.1208
42.3868, -83.2724
42.4264, -82.9827
42.363, -82.9559
42.3513, -83.0604
42.3651, -83.1879
42.4193, -83.2085
42.4255, -83.2063
42.3539, -83.0626
42.3868, -83.2176
42.3383, -83.019
42.3606, -83.2311
42.3588, -83.1037
42.4086, -82.95
42.3528, -83.0676
42.3848, -83.1126
42.3426, -83.0621
42.4431, -83.2613
42.3785, -83.1427
42.4221, -83.2348
42.3242, -83.0951
42.4079, -83.2079
42.3795, -83.1445
42.3852, -83.0872
42.433, -83.2039
42.4338, -83.12
42.3843, -83.129
42.358, -83.1969
42.4381, -83.0404
42.4268, -82.9522
42.4359, -83.0689
42.3635, -82.9774
42.3523, -83.079
42.3969, -83.0029
42.369, -83.0724
42.3279, -83.1108
42.3402, -83.0238
42.3719, -83.2157
42.333, -83.216
42.3463, -83.2413
42.433, -83.2023
42.3864, -83.0205
42.3246, -83.1249
42.3399, -83.0192
42.4371, -83.1809
42.3848, -83.1979
42.333, -83.1279
42.3956, -83.1761
42.4097, -83.1611
42.4027, -82.9987
42.3685, -83.0552
42.3717, -83.246
42.4288, -83.176
42.3493, -83.0563
42.3292, -83.0481
42.3765, -83.1586
42.3939, -83.0048
42.4232, -83.1688
42.4153, -83.1737
42.4334, -82.9846
42.4149, -82.961
42.3139, -83.1298
42.4151, -82.9687
42.3682, -83.1582
42.4306, -83.0683
42.4277, -83.1367
42.3313, -83.0797
42.4318, -83.1767
42.3623, -83.0595
42.4205, -83.1157
42.3685, -83.1387
42.3496, -83.0593
42.3542, -83.1772
42.3722, -83.0785
42.3435, -83.0667
42.3767, -83.1742
42.3602, -83.0002
42.3733, -83.1212
42.4312, -83.0799
42.3095, -83.1335
42.3833, -82.9576
42.4334, -83.0502
42.4084, -83.2362
42.3922, -82.9705
42.2689, -83.1523
42.3343, -83.0434
42.4193, -82.9277
42.3825, -83.1885
42.3934, -83.2495
42.3903, -82.9992
42.3527, -83.1642
42.4006, -83.2184
42.3501, -83.0615
42.3845, -83.0921
42.3426, -83.0085
42.3926, -83.1369
42.4299, -82.9437
42.3001, -83.0991
42.3751, -83.0619
42.4038, -82.9275
42.4002, -83.1951
42.4164, -82.9495
42.3704, -83.1954
42.4418, -83.2035
42.3109, -83.1342
42.3819, -83.1696
42.3875, -83.2255
42.416, -83.1857
42.3397, -83.0527
42.4134, -83.2382
42.4398, -83.017
42.4456, -83.1394
42.3291, -83.2198
42.3529, -83.0765
42.3568, -83.0163
42.4455, -83.0835
42.3717, -83.2266
42.4362, -82.995
42.4498, -82.9676
42.4181, -83.1906
42.4156, -83.2187
42.3465, -83.0517
42.4143, -82.999
42.4349, -82.9778
42.4043, -82.9409
42.3504, -83.2247
42.4105, -83.2143
42.395, -83.195
42.4007, -83.2185
42.4204, -82.9652
42.3919, -83.1631
42.3464, -83.0581
42.4169, -82.9273
42.4043, -83.1665
42.4175, -83.2818
42.3768, -82.9809
42.373, -83.1741
42.4041, -82.9969
42.4451, -83.0692
42.3641, -83.1517
42.3291, -83.1456
42.4085, -83.1579
42.3871, -83.1391
42.3736, -83.1817
42.3753, -83.0169
42.387, -83.1982
42.3373, -83.0559
42.3423, -83.0623
42.3271, -83.0647
42.4203, -83.1018
42.422, -82.972
42.3409, -83.0158
42.402, -83.1883
42.409, -83.0518
42.4342, -83.1678
42.342, -83.2339
42.4294, -83.2389
42.4418, -83.1595
42.3489, -82.9952
42.4003, -83.2364
42.3384, -83.196
42.3611, -83.2032
42.4199, -83.1899
42.409, -83.196
42.3453, -83.0218
42.3946, -82.9668
42.4005, -83.1719
42.3858, -83.2384
42.4054, -83.1852
42.3515, -83.0799
42.3743, -83.1156
42.4353, -83.2809
42.3328, -83.223
42.411, -83.2208
42.4261, -83.2089
42.4119, -82.9482
42.3528, -83.0544
42.4438, -83.2431
42.3946, -83.1947
42.3991, -82.9394
42.424, -83.2478
42.4402, -83.0831
42.4399, -83.0477
42.3365, -83.0346
42.3875, -83.1977
42.4141, -83.2682
42.3066, -83.1255
42.393, -83.1359
42.4019, -83.2341
42.4014, -83.2513
42.4019, -83.1889
42.3112, -83.0928
42.4344, -83.0045
42.4108, -82.9698
42.4122, -83.1798
42.4179, -82.9119
42.3035, -83.1345
42.3461, -83.1455
42.3598, -83.192
42.3669, -82.9471
42.4056, -83.1486
42.3279, -83.1561
42.4124, -83.1633
42.3739, -83.0124
42.3055, -83.1286
42.445, -83.1526
42.4176, -83.2542
42.3882, -83.2728
42.3533, -83.0528
42.3487, -83.0782
42.3459, -83.0606
42.4081, -83.0537
42.3748, -83.0982
42.4378, -82.9988
42.3893, -83.1271
42.4494, -82.9765
42.3737, -83.046
42.435, -83.1523
42.4043, -82.9938
42.3349, -83.0463
42.4129, -83.226
42.3675, -83.1089
42.356, -83.0808
42.3943, -83.0149
42.4276, -83.1894
42.3903, -83.1149
42.3313, -83.1287
42.4018, -83.1477
42.4154, -82.9497
42.4429, -83.254
42.4042, -82.9383
42.3785, -83.0685
42.4358, -82.954
42.3652, -83.2037
42.4188, -83.1448
42.3384, -83.0244
42.3872, -83.198
42.3674, -82.9991
42.3682, -83.2138
42.4481, -83.0246
42.3472, -83.0417
42.3843, -83.0827
42.339, -83.067
42.33, -83.049
42.3777, -82.9497
42.3816, -83.0097
42.3545, -83.0721
42.3155, -83.1073
42.384, -83.0697
42.424, -82.9323
42.3352, -83.0206
42.4464, -83.1331
42.3354, -83.0475
42.3976, -83.0148
42.4422, -83.2439
42.3647, -83.2213
42.4185, -83.0636
42.4398, -83.2161
42.3007, -83.1295
42.3543, -83.1119
42.3684, -83.2139
42.43, -83.1754
42.3627, -83.0061
42.3432, -83.2349
42.4234, -83.231
42.3944, -82.9393
42.4189, -82.9999
42.4133, -83.0446
42.44, -82.9536
42.3418, -83.0569
42.3495, -83.063
42.4193, -83.0568
42.375, -82.9779
42.3319, -83.0461
42.4133, -83.1992
42.4349, -83.2076
42.3703, -83.1845
42.4286, -83.2812
42.3448, -83.0723
42.4152, -83.2515
42.4394, -83.1952
42.4153, -83.0527
42.4453, -83.0242
42.3622, -82.9915
42.3868, -83.0304
42.4381, -83.1181
42.4122, -83.1282
42.3536, -82.9942
42.3315, -83.1409
42.3558, -83.1532
42.4264, -83.133
42.434, -83.0064
42.4008, -83.2024
42.4272, -82.9519
42.4303, -83.2867
42.3921, -83.1378
42.3487, -83.138
42.4284, -82.994
42.438, -83.1856
42.4293, -82.9576
42.3824, -83.2552
42.3572, -83.071
42.3653, -83.217
42.4366, -83.1997
42.3371, -83.1224
42.3475, -83.2077
42.3971, -83.1258
42.4427, -83.1845
42.409, -83.1742
42.3432, -83.0366
42.3818, -83.212
42.3329, -83.1399
42.4019, -82.9763
42.3791, -83.1394
42.3678, -83.0844
42.3811, -83.2224
42.4223, -82.992
42.3802, -83.1307
42.4, -82.9812
42.3633, -82.9701
42.4319, -83.0546
42.3128, -83.1136
42.3773, -83.1623
42.4457, -83.171
42.4197, -83.1819
42.3779, -83.1179
42.4244, -83.1886
42.4414, -83.2603
42.3284, -83.0624
42.4322, -83.1152
42.4408, -83.2516
42.3294, -83.0507
42.4311, -82.9517
42.3217, -83.1012
42.3281, -83.0585
42.4292, -83.0955
42.4133, -82.9629
42.4145, -83.1796
42.3317, -83.0992
42.4306, -83.2459
42.3616, -82.9413
42.4368, -83.1824
42.3392, -83.0291
42.3735, -83.1508
42.3686, -83.2365
42.419, -83.108
42.4128, -82.9239
42.3579, -83.1854
42.3968, -82.9624
42.4226, -82.9726
42.3471, -83.0522
42.4254, -83.2715
42.426, -83.0835
42.3658, -83.1662
42.3373, -83.0748
42.3348, -83.0783
42.4251, -83.1869
42.4079, -83.0556
42.4292, -83.2036
42.407, -83.1888
42.3335, -83.0496
42.3355, -83.1408
42.4329, -83.0757
42.3487, -83.0423
42.3591, -82.9844
42.3505, -83.0583
42.3631, -83.2213
42.397, -82.9545
42.4285, -82.9362
42.432, -83.0096
42.4459, -83.1421
42.4241, -82.9599
42.3698, -83.0435
42.3878, -82.9875
42.3823, -83
42.4047, -83.2262
42.369, -83.0718
42.3852, -83.1109
42.4363, -83.18
42.3726, -83.193
42.4464, -82.9452
42.3805, -82.9436
42.4308, -83.195
42.3362, -83.1182
42.4343, -83.2068
42.4476, -82.9464
42.415, -83.2117
42.3994, -83.1448
42.3944, -83.2246
42.4334, -83.1635
42.3215, -83.0713
42.4179, -83.1432
42.4296, -83.239
42.345, -83.0308
42.4295, -83.2847
42.3369, -83.0439
42.4111, -82.9271
42.3667, -83.2658
42.3839, -83.2037
42.351, -83.0418
42.4379, -83.1123
42.3739, -82.9612
42.3302, -83.0488
42.3336, -83.0905
42.355, -83.1657
42.3342, -83.0446
42.4432, -83.1798
42.4106, -83.1342
42.4298, -83.0465
42.3824, -83.0748
42.4397, -83.1899
42.4063, -83.1707
42.435, -83.0244
42.4288, -83.0045
42.3843, -83.1862
42.4247, -83.1701
42.436, -83.0867
42.4242, -83.0851
42.337, -83.0568
42.3637, -83.1951
42.443, -83.0051
42.4401, -82.993
42.364, -83.2021
42.3684, -83.1028
42.4104, -83.0426
42.3451, -83.2216
42.3764, -83.1786
42.4053, -82.968
